表,食谱,状态,原料,营养档案,改前,改后,处理说明
设计器草稿,鸡胸半餐-lp DV,NEEDS_REVIEW,,生,打碎、静置30分钟、焯水沥干、称重、充分搅拌,打碎、静置30分钟、焯水、沥干后称重、充分搅拌,自由文本归一、去掉多余称重
设计器草稿,鸡胸半餐-lp DV,NEEDS_REVIEW,,生,去皮、煮熟后称重、打碎、充分搅拌,去皮、生重、打碎、充分搅拌,生档案：熟制称重→生重
设计器草稿,六六 的鲜食食谱 08/25,NEEDS_REVIEW,,生,煮熟后称重、打碎、充分搅拌,生重、打碎、充分搅拌,生档案：熟制称重→生重
设计器草稿,六六 的鲜食食谱 08/25,NEEDS_REVIEW,,生,打碎、静置30分钟、焯水沥干、称重、充分搅拌,打碎、静置30分钟、焯水、沥干后称重、充分搅拌,自由文本归一、去掉多余称重
设计器草稿,夏洛克 的鲜食食谱 07/31,NEEDS_REVIEW,,熟,去油、生重、打碎、充分搅拌,去油、熟重、打碎、充分搅拌,熟档案：生重→熟重
设计器草稿,布丁定制食谱,DRAFT,,生,煮熟后称重、打碎、充分搅拌,生重、打碎、充分搅拌,生档案：熟制称重→生重
设计器草稿,布丁定制食谱,DRAFT,,粉,生重、充分搅拌,充分搅拌,油/粉/补剂：删除口径词
设计器草稿,鸡胸牛肉饭(幺鸡),PUBLISHED,,熟,生重、打碎、充分搅拌,熟重、打碎、充分搅拌,熟档案：生重→熟重
设计器草稿,迪迪 的鲜食食谱 06/27,NEEDS_REVIEW,,熟,生重、打碎、充分搅拌,熟重、打碎、充分搅拌,熟档案：生重→熟重
设计器草稿,小年 的鲜食食谱 08/25,NEEDS_REVIEW,,生,去皮、煮熟后称重、打碎、充分搅拌,去皮、生重、打碎、充分搅拌,生档案：熟制称重→生重
设计器草稿,秋菊 的鲜食食谱 08/02,COMPLIANT,,熟,生重、打粉、充分搅拌,熟重、打粉、充分搅拌,熟档案：生重→熟重
设计器草稿,秋菊 的鲜食食谱 08/02,COMPLIANT,,生,煮熟后称重、充分搅拌,生重、充分搅拌,生档案：熟制称重→生重
设计器草稿,秋菊 的鲜食食谱 08/02,COMPLIANT,,干,打粉后充分搅拌,打粉、充分搅拌,自由文本归一
设计器草稿,小年 的鲜食食谱 08/25,NEEDS_REVIEW,,油脂,生重、充分搅拌,充分搅拌,油/粉/补剂：删除口径词
设计器草稿,小年 的鲜食食谱 08/25,NEEDS_REVIEW,,浓缩补剂,生重、充分搅拌,充分搅拌,油/粉/补剂：删除口径词
设计器草稿,小年 的鲜食食谱 08/25,NEEDS_REVIEW,,生,煮熟后称重、打碎、充分搅拌,生重、打碎、充分搅拌,生档案：熟制称重→生重
设计器草稿,小年 的鲜食食谱 08/25,NEEDS_REVIEW,,生,去皮、去瓤、煮熟后称重、打碎、充分搅拌,去皮、去瓤、生重、打碎、充分搅拌,生档案：熟制称重→生重
设计器草稿,3天/12份 兔,NEEDS_REVIEW,,生,去皮、煮熟后称重、打碎、充分搅拌,去皮、生重、打碎、充分搅拌,生档案：熟制称重→生重
设计器草稿,鸭,NEEDS_REVIEW,,生,去瓤、留皮、煮熟后称重、静置30分钟、打碎、充分搅拌,去瓤、留皮、生重、静置30分钟、打碎、充分搅拌,生档案：熟制称重→生重
设计器草稿,糙米三文鱼猪里脊(烟花),PUBLISHED,,熟,生重、打碎、充分搅拌,熟重、打碎、充分搅拌,熟档案：生重→熟重
设计器草稿,嗨皮 的鲜食食谱 08/01,COMPLIANT,,熟,焯水、沥干后称重、打碎、充分搅拌,焯水、沥干后称重、熟重、打碎、充分搅拌,熟档案：补熟重
设计器草稿,犇犇 的鲜食食谱 08/03,NEEDS_REVIEW,,生,去皮、去瓤、煮熟后称重、打碎、充分搅拌,去皮、去瓤、生重、打碎、充分搅拌,生档案：熟制称重→生重
设计器草稿,鸡胸牛肉饭(幺鸡),PUBLISHED,,油脂,生重、充分搅拌,充分搅拌,油/粉/补剂：删除口径词
设计器草稿,3天/12份 鸡,NEEDS_REVIEW,,生,去皮、去瓤、煮熟后称重、打碎、充分搅拌,去皮、去瓤、生重、打碎、充分搅拌,生档案：熟制称重→生重
设计器草稿,鸡胸280-lp DV碱,NEEDS_REVIEW,,生,流水冲洗、浸泡60分钟、煮熟后称重、打碎、充分搅拌,流水冲洗、浸泡60分钟、生重、打碎、充分搅拌,生档案：熟制称重→生重
设计器草稿,糙米三文鱼猪里脊(烟花),PUBLISHED,,熟,生重、打碎、充分搅拌,熟重、打碎、充分搅拌,熟档案：生重→熟重
设计器草稿,糙米三文鱼猪里脊(烟花),PUBLISHED,,油脂,生重、充分搅拌,充分搅拌,油/粉/补剂：删除口径词
设计器草稿,小斗 的鲜食食谱 08/12,NEEDS_REVIEW,,熟,去瓤、生重、打碎、充分搅拌,去瓤、熟重、打碎、充分搅拌,熟档案：生重→熟重
设计器草稿,小豆 的鲜食食谱 08/29,NEEDS_REVIEW,,生,去皮、去瓤、煮熟后称重、打碎、充分搅拌,去皮、去瓤、生重、打碎、充分搅拌,生档案：熟制称重→生重
设计器草稿,十六 的鲜食食谱 08/10,NEEDS_REVIEW,,生,煮熟后称重、打碎、充分搅拌,生重、打碎、充分搅拌,生档案：熟制称重→生重
设计器草稿,十六 的鲜食食谱 08/10,NEEDS_REVIEW,,生,煮熟后沥水、打碎、充分搅拌,生重、打碎、充分搅拌,自由文本归一、生档案：熟制称重→生重
设计器草稿,十六 的鲜食食谱 08/10,NEEDS_REVIEW,,生,去皮、去瓤、煮熟后称重、打碎、充分搅拌,去皮、去瓤、生重、打碎、充分搅拌,生档案：熟制称重→生重
设计器草稿,鳕鱼鸡蛋牛肉(路宝),PUBLISHED,,生/干,生重打成粉后、搅拌均匀。,生重、打粉、充分搅拌,自由文本归一
设计器草稿,鸡胸280-lp DV碱,NEEDS_REVIEW,,生,去皮、煮熟后称重、打碎、充分搅拌,去皮、生重、打碎、充分搅拌,生档案：熟制称重→生重
设计器草稿,鳕鱼鸡蛋牛肉(路宝),PUBLISHED,,熟,生重、打碎、充分搅拌,熟重、打碎、充分搅拌,熟档案：生重→熟重
设计器草稿,十六 的鲜食食谱 08/10,NEEDS_REVIEW,,生,打碎、静置30分钟、焯水沥干、称重、充分搅拌,打碎、静置30分钟、焯水、沥干后称重、充分搅拌,自由文本归一、去掉多余称重
设计器草稿,鸡蛋鱼虾鸭胸(路宝),PUBLISHED,,生,去皮去骨、生重打碎后、搅拌均匀。,去皮、去骨、生重、打碎、充分搅拌,自由文本归一
设计器草稿,鸡蛋鱼虾鸭胸(路宝),PUBLISHED,,熟,去瓤、去皮、煮熟后沥水、称重、打碎、充分搅拌,去瓤、去皮、煮熟后称重、打碎、充分搅拌,自由文本归一、去掉多余称重
设计器草稿,鸡蛋鱼虾鸭胸(路宝),PUBLISHED,,熟,生重、打碎、充分搅拌,熟重、打碎、充分搅拌,熟档案：生重→熟重
设计器草稿,鸡蛋鱼虾鸭胸(路宝),PUBLISHED,,熟,去老梗、焯水后称重、打碎、充分搅拌,去老梗、焯水、沥干后称重、打碎、充分搅拌,自由文本归一
设计器草稿,鸡胸牛肉饭(幺鸡),PUBLISHED,,熟,生重、打碎、充分搅拌,熟重、打碎、充分搅拌,熟档案：生重→熟重
设计器草稿,鸡胸牛肉饭(幺鸡),PUBLISHED,,油脂,生重、充分搅拌,充分搅拌,油/粉/补剂：删除口径词
设计器草稿,鸡肉食谱,COMPLIANT,,生,煮熟后称重、充分搅拌,生重、充分搅拌,生档案：熟制称重→生重
设计器草稿,鳕鱼鸡蛋牛肉(路宝),COMPLIANT,,生/干,生重打成粉后、搅拌均匀。,生重、打粉、充分搅拌,自由文本归一
设计器草稿,鳕鱼鸡蛋牛肉(路宝),COMPLIANT,,熟,生重、打碎、充分搅拌,熟重、打碎、充分搅拌,熟档案：生重→熟重
设计器草稿,鸡蛋鱼虾鸭胸(路宝),PUBLISHED,,生,去皮去骨、生重打碎后、搅拌均匀。,去皮、去骨、生重、打碎、充分搅拌,自由文本归一
设计器草稿,鸡蛋鱼虾鸭胸(路宝),PUBLISHED,,熟,生重、打碎、充分搅拌,熟重、打碎、充分搅拌,熟档案：生重→熟重
设计器草稿,鸡蛋鱼虾鸭胸(路宝),PUBLISHED,,熟,去老梗、焯水后称重、打碎、充分搅拌,去老梗、焯水、沥干后称重、打碎、充分搅拌,自由文本归一
设计器草稿,鸡蛋鱼虾鸭胸(路宝),PUBLISHED,,熟,去瓤、去皮、煮熟后沥水、称重、打碎、充分搅拌,去瓤、去皮、煮熟后称重、打碎、充分搅拌,自由文本归一、去掉多余称重
设计器草稿,鸡蛋鱼虾鸭胸(路宝),COMPLIANT,,生,去皮去骨、生重打碎后、搅拌均匀。,去皮、去骨、生重、打碎、充分搅拌,自由文本归一
设计器草稿,鸡蛋鱼虾鸭胸(路宝),COMPLIANT,,熟,去瓤、去皮、煮熟后沥水、称重、打碎、充分搅拌,去瓤、去皮、煮熟后称重、打碎、充分搅拌,自由文本归一、去掉多余称重
设计器草稿,鸡蛋鱼虾鸭胸(路宝),COMPLIANT,,熟,生重、打碎、充分搅拌,熟重、打碎、充分搅拌,熟档案：生重→熟重
设计器草稿,鸡蛋鱼虾鸭胸(路宝),COMPLIANT,,熟,去老梗、焯水后称重、打碎、充分搅拌,去老梗、焯水、沥干后称重、打碎、充分搅拌,自由文本归一
设计器草稿,兔里脊大米土豆,NEEDS_REVIEW,,生,煮熟后称重、打碎、充分搅拌,生重、打碎、充分搅拌,生档案：熟制称重→生重
设计器草稿,兔里脊大米土豆,NEEDS_REVIEW,,生,去皮、煮熟后称重、打碎、充分搅拌,去皮、生重、打碎、充分搅拌,生档案：熟制称重→生重
设计器草稿,兔里脊大米土豆,NEEDS_REVIEW,,生,去皮、去瓤、煮熟后称重、打碎、充分搅拌,去皮、去瓤、生重、打碎、充分搅拌,生档案：熟制称重→生重
设计器草稿,兔里脊大米土豆,NEEDS_REVIEW,,油脂,生重、充分搅拌,充分搅拌,油/粉/补剂：删除口径词
设计器草稿,兔里脊大米土豆,NEEDS_REVIEW,,浓缩补剂,生重、充分搅拌,充分搅拌,油/粉/补剂：删除口径词
设计器草稿,兔里脊大米土豆(小满),PUBLISHED,,油脂,生重、充分搅拌,充分搅拌,油/粉/补剂：删除口径词
设计器草稿,秋菊 的鲜食食谱 06/28,COMPLIANT,,浓缩补剂,生重、充分搅拌,充分搅拌,油/粉/补剂：删除口径词
设计器草稿,花椰菜糙米鸭肉,COMPLIANT,,熟,生重、打碎、充分搅拌,熟重、打碎、充分搅拌,熟档案：生重→熟重
设计器草稿,花椰菜糙米鸭肉,COMPLIANT,,熟,生重、打碎、充分搅拌,熟重、打碎、充分搅拌,熟档案：生重→熟重
设计器草稿,兔里脊大米土豆(小满),PUBLISHED,,油脂,生重、充分搅拌,充分搅拌,油/粉/补剂：删除口径词
设计器草稿,乖乖 的鲜食食谱 08/25,NEEDS_REVIEW,,生,打碎、静置30分钟、焯水沥干、称重、充分搅拌,打碎、静置30分钟、焯水、沥干后称重、充分搅拌,自由文本归一、去掉多余称重
设计器草稿,青花鱼对虾牛肉(财宝),PUBLISHED,,熟,煮熟后沥水、打碎、充分搅拌,煮熟后称重、打碎、充分搅拌,自由文本归一
设计器草稿,青花鱼对虾牛肉(财宝),PUBLISHED,,熟,打碎、静置30分钟、焯水沥干、称重、充分搅拌,熟重、打碎、静置30分钟、焯水、沥干后称重、充分搅拌,自由文本归一、熟档案：补熟重、去掉多余称重
设计器草稿,青花鱼对虾牛肉(财宝),PUBLISHED,,熟,生重、打碎、充分搅拌,熟重、打碎、充分搅拌,熟档案：生重→熟重
设计器草稿,青花鱼对虾牛肉(财宝),PUBLISHED,,油脂,生重、充分搅拌,充分搅拌,油/粉/补剂：删除口径词
设计器草稿,秋菊 的鲜食食谱 08/02,COMPLIANT,,浓缩补剂,生重、充分搅拌,充分搅拌,油/粉/补剂：删除口径词
设计器草稿,鸡肉食谱,COMPLIANT,,油脂,生重、充分搅拌,充分搅拌,油/粉/补剂：删除口径词
设计器草稿,乖乖 的鲜食食谱 08/25,NEEDS_REVIEW,,生,煮熟后称重、打碎、充分搅拌,生重、打碎、充分搅拌,生档案：熟制称重→生重
设计器草稿,乖乖 的鲜食食谱 08/25,NEEDS_REVIEW,,生,去皮、去瓤、煮熟后称重、打碎、充分搅拌,去皮、去瓤、生重、打碎、充分搅拌,生档案：熟制称重→生重
设计器草稿,鸡胸牛肉饭(幺鸡),PUBLISHED,,熟,生重、打碎、充分搅拌,熟重、打碎、充分搅拌,熟档案：生重→熟重
设计器草稿,鸡胸牛肉饭(幺鸡),PUBLISHED,,油脂,生重、充分搅拌,充分搅拌,油/粉/补剂：删除口径词
设计器草稿,哈子 的鲜食食谱 08/18,NEEDS_REVIEW,,生,浸泡60分钟、煮熟后称重、充分搅拌,浸泡60分钟、生重、充分搅拌,生档案：熟制称重→生重
设计器草稿,哈子 的鲜食食谱 08/18,NEEDS_REVIEW,,生,煮熟后称重、打碎、充分搅拌,生重、打碎、充分搅拌,生档案：熟制称重→生重
设计器草稿,小豆 的鲜食食谱 08/29,NEEDS_REVIEW,,浓缩补剂,生重、充分搅拌,充分搅拌,油/粉/补剂：删除口径词
设计器草稿,哈子 的鲜食食谱 08/18,NEEDS_REVIEW,,生,打碎、静置30分钟、焯水沥干、称重、充分搅拌,打碎、静置30分钟、焯水、沥干后称重、充分搅拌,自由文本归一、去掉多余称重
设计器草稿,哈子 的鲜食食谱 08/18,NEEDS_REVIEW,,生,去皮、去瓤、煮熟后称重、充分搅拌,去皮、去瓤、生重、充分搅拌,生档案：熟制称重→生重
设计器草稿,鸭肉梨,PUBLISHED,,熟,去皮、生重、打碎、充分搅拌,去皮、熟重、打碎、充分搅拌,熟档案：生重→熟重
设计器草稿,迪迪 的鲜食食谱 06/27,NEEDS_REVIEW,,生,煮熟后称重、打碎、充分搅拌,生重、打碎、充分搅拌,生档案：熟制称重→生重
设计器草稿,3天/12份 鸡,NEEDS_REVIEW,,生,去皮、煮熟后称重、打碎、充分搅拌,去皮、生重、打碎、充分搅拌,生档案：熟制称重→生重
设计器草稿,鸭肉梨,PUBLISHED,,熟,去皮、生重、打碎、充分搅拌,去皮、熟重、打碎、充分搅拌,熟档案：生重→熟重
设计器草稿,鸭肉梨,PUBLISHED,,熟,生重、打碎、充分搅拌,熟重、打碎、充分搅拌,熟档案：生重→熟重
设计器草稿,鸡胸280-lp DV,NEEDS_REVIEW,,生,去皮、煮熟后称重、打碎、充分搅拌,去皮、生重、打碎、充分搅拌,生档案：熟制称重→生重
设计器草稿,鸭,NEEDS_REVIEW,,生,煮熟后称重、打碎、充分搅拌,生重、打碎、充分搅拌,生档案：熟制称重→生重
设计器草稿,鸭,NEEDS_REVIEW,,生,煮熟后称重、充分搅拌,生重、充分搅拌,生档案：熟制称重→生重
设计器草稿,鸭肉梨,PUBLISHED,,熟,生重、打碎、充分搅拌,熟重、打碎、充分搅拌,熟档案：生重→熟重
设计器草稿,来福 的鲜食食谱 08/06,COMPLIANT,,生,去老梗、焯水后称重、打碎、充分搅拌,去老梗、焯水、沥干后称重、打碎、充分搅拌,自由文本归一
设计器草稿,百万 的鲜食食谱 07/28,COMPLIANT,,油脂,生重、充分搅拌,充分搅拌,油/粉/补剂：删除口径词
设计器草稿,3天/12份 鸡,NEEDS_REVIEW,,生,去皮、煮熟后称重、打碎、充分搅拌,去皮、生重、打碎、充分搅拌,生档案：熟制称重→生重
设计器草稿,灿灿 的鲜食食谱 08/17,COMPLIANT,,熟,生重、打碎、充分搅拌,熟重、打碎、充分搅拌,熟档案：生重→熟重
设计器草稿,鸡兔-lp DV,NEEDS_REVIEW,,生,去皮、煮熟后称重、打碎、充分搅拌,去皮、生重、打碎、充分搅拌,生档案：熟制称重→生重
设计器草稿,鸡胸牛肉饭(幺鸡),PUBLISHED,,熟,生重、打碎、充分搅拌,熟重、打碎、充分搅拌,熟档案：生重→熟重
设计器草稿,鸡胸牛肉饭(幺鸡),PUBLISHED,,油脂,生重、充分搅拌,充分搅拌,油/粉/补剂：删除口径词
设计器草稿,鸭,NEEDS_REVIEW,,生,去皮、煮熟后称重、打碎、充分搅拌,去皮、生重、打碎、充分搅拌,生档案：熟制称重→生重
设计器草稿,牛肉食谱,COMPLIANT,,生,去籽、煮熟后称重、打碎、充分搅拌,去籽、生重、打碎、充分搅拌,生档案：熟制称重→生重
设计器草稿,牛肉食谱,COMPLIANT,,生,去瓤、去皮、煮熟后沥水、称重、打碎、充分搅拌,去瓤、去皮、生重、打碎、充分搅拌,自由文本归一、生档案：熟制称重→生重、去掉多余称重
设计器草稿,鸡胸牛肉饭(幺鸡),PUBLISHED,,熟,生重、打碎、充分搅拌,熟重、打碎、充分搅拌,熟档案：生重→熟重
设计器草稿,鸭肉梨,PUBLISHED,,熟,生重、打碎、充分搅拌,熟重、打碎、充分搅拌,熟档案：生重→熟重
设计器草稿,莓莓 的鲜食食谱 08/23,NEEDS_REVIEW,,生,去皮、煮熟后称重、打碎、充分搅拌,去皮、生重、打碎、充分搅拌,生档案：熟制称重→生重
设计器草稿,灿灿 的鲜食食谱 08/17,COMPLIANT,,熟,生重、打碎、充分搅拌,熟重、打碎、充分搅拌,熟档案：生重→熟重
设计器草稿,鸡胸牛肉饭(幺鸡),PUBLISHED,,油脂,生重、充分搅拌,充分搅拌,油/粉/补剂：删除口径词
设计器草稿,鸡胸280-lp DV碱,NEEDS_REVIEW,,生,打碎、静置30分钟、焯水沥干、称重、充分搅拌,打碎、静置30分钟、焯水、沥干后称重、充分搅拌,自由文本归一、去掉多余称重
